1.00,394.00
2.00,126.00
3.00,61.00
4.00,37.00
5.00,21.00
6.00,15.00
7.00,16.00
8.00,8.00
9.00,6.00
10.00,3.00
11.00,2.00
12.00,2.00
13.00,1.00
14.00,1.00
15.00,1.00
16.00,1.00
19.00,2.00
43.00,1.00
