Terminal Groups Stats

N terminal OH = 675

N precursors = 2140
Precursor histogram:
1, 0
2, 0
3, 1
4, 0
5, 1
6, 1
7, 1998
8, 0
9, 0
10, 0
11, 0
12, 0
13, 0
14, 0
15, 0
16, 0
17, 0
18, 0
19, 0
20, 0
21, 0
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
31, 0
32, 0
33, 0
34, 0
35, 0
36, 0
37, 0
38, 0
39, 0
40, 139

N terminal groups (methyl, vinyl, phenyl) = 2124
Terminal groups histogram:
1, 0
2, 0
3, 2004
4, 0
5, 63
6, 3
7, 25
8, 3
9, 10
10, 5
11, 6
12, 0
13, 2
14, 3
