7641	11648
12399	18661
4	301	3.0	3.0	1.53849898927
8	242	3.0	3.0	1.54077115108
8	299	3.0	3.0	1.53941290432
15	123	3.0	3.0	1.53960557936
18	112	3.0	3.0	1.54008785788
18	213	3.0	3.0	1.53964370229
25	183	3.0	3.0	1.53764296571
25	225	3.0	3.0	1.53944739111
27	75	3.0	3.0	1.5403924078
27	98	3.0	3.0	1.53933822144
27	125	3.0	3.0	1.81527148658
33	191	3.0	3.0	1.54239181792
34	320	3.0	3.0	1.54062788174
51	85	3.0	3.0	1.53965969617
51	124	3.0	3.0	1.53950492692
52	106	3.0	3.0	1.82560202673
52	164	3.0	3.0	1.53907962757
52	293	3.0	3.0	1.54117541182
62	252	3.0	3.0	1.53857129182
62	301	3.0	3.0	1.53847283044
66	196	3.0	3.0	1.53994795042
70	285	3.0	3.0	1.53982529529
70	4343	3.0	3.0	1.54032494624
70	4457	3.0	3.0	1.70324293628
72	203	3.0	3.0	1.54069865645
72	4287	3.0	3.0	1.53983325721
75	125	3.0	3.0	1.53905862786
77	217	3.0	3.0	1.54050202856
79	125	3.0	3.0	1.5392988079
79	155	3.0	3.0	1.53991194878
89	208	3.0	3.0	1.54287975552
93	253	3.0	3.0	1.53868607909
95	150	3.0	3.0	1.53933270283
95	217	3.0	3.0	1.53974617713
106	293	3.0	3.0	1.53964496232
106	302	3.0	3.0	1.54128326404
109	171	3.0	3.0	1.53951120165
112	124	3.0	3.0	1.53994006377
114	132	3.0	3.0	1.5360475839
116	173	3.0	3.0	1.53992587159
116	253	3.0	3.0	1.68125714274
116	322	3.0	3.0	1.54032191441
118	203	3.0	3.0	1.54111947947
118	229	3.0	3.0	1.54080532515
123	287	3.0	3.0	1.54070637047
132	148	3.0	3.0	1.53605257723
133	270	3.0	3.0	1.38278463254
133	281	3.0	3.0	1.54004740836
133	309	3.0	3.0	1.54043158238
139	164	3.0	3.0	1.54044847041
148	183	3.0	3.0	1.53584645717
150	296	3.0	3.0	1.53974419953
151	196	3.0	3.0	1.5404124188
151	332	3.0	3.0	1.54031393229
165	208	3.0	3.0	1.54210995068
165	4488	3.0	3.0	1.54162749716
171	252	3.0	3.0	1.53908096278
173	253	3.0	3.0	1.538903483
173	322	3.0	3.0	1.75755767188
184	231	3.0	3.0	1.54075450024
184	269	3.0	3.0	1.53926482127
189	1199	3.0	3.0	1.5410431175
191	282	3.0	3.0	1.54457685468
199	312	3.0	3.0	1.53864206364
199	396	3.0	3.0	1.53979591505
211	332	3.0	3.0	1.54049604349
211	333	3.0	3.0	1.54116415738
223	316	3.0	3.0	1.53637049243
239	1294	3.0	3.0	1.54055247233
239	2089	3.0	3.0	1.53990722123
243	303	3.0	3.0	1.53987351753
243	1148	3.0	3.0	1.86829584381
243	1151	3.0	3.0	1.54044364064
259	270	3.0	3.0	1.54142090618
260	303	3.0	3.0	1.53982489914
269	306	3.0	3.0	1.53913854152
269	391	3.0	3.0	1.63714220824
270	309	3.0	3.0	1.5413713764
274	283	3.0	3.0	1.53943707244
274	1282	3.0	3.0	1.54112450827
278	305	3.0	3.0	1.53994725234
281	310	3.0	3.0	1.53878234978
282	1129	3.0	3.0	1.54572428331
284	5170	3.0	3.0	1.54166656577
287	3208	3.0	3.0	1.54122366969
288	319	3.0	3.0	1.54063862083
296	330	3.0	3.0	1.54044265716
298	923	3.0	3.0	1.54260560416
298	1075	3.0	3.0	1.54059587498
299	565	3.0	3.0	1.5391296794
305	345	3.0	3.0	1.54025462181
306	391	3.0	3.0	1.54019682508
312	341	3.0	3.0	1.5386685543
316	342	3.0	3.0	1.53783692568
318	328	3.0	3.0	1.54036351878
319	1232	3.0	3.0	1.54163315027
320	344	3.0	3.0	1.54010267515
322	336	3.0	3.0	1.54029688697
323	3330	3.0	3.0	1.53540776017
324	327	3.0	3.0	1.54069250988
325	512	3.0	3.0	1.53821628518
328	8423	3.0	3.0	1.54075256287
335	339	3.0	3.0	1.53945919725
337	448	3.0	3.0	1.53943616626
339	3172	3.0	3.0	1.53982223325
341	3444	3.0	3.0	1.54092287283
342	375	3.0	3.0	1.54043716522
344	8468	3.0	3.0	1.9141174128
349	395	3.0	3.0	1.54306332015
349	500	3.0	3.0	1.53802216824
351	485	3.0	3.0	1.54181904905
351	544	3.0	3.0	1.83514493706
357	437	3.0	3.0	1.54112794083
357	512	3.0	3.0	1.54070289479
358	472	3.0	3.0	1.53994608997
358	488	3.0	3.0	1.53981997
360	400	3.0	3.0	1.54217250008
360	423	3.0	3.0	1.54255808967
361	461	3.0	3.0	1.54079427245
361	503	3.0	3.0	1.5401322216
363	772	3.0	3.0	1.53896756301
367	465	3.0	3.0	1.54030503473
367	530	3.0	3.0	1.54049032779
369	513	3.0	3.0	1.54354794548
373	392	3.0	3.0	1.53963358303
373	478	3.0	3.0	1.53975832195
375	446	3.0	3.0	1.54009668852
377	491	3.0	3.0	1.53963602517
377	510	3.0	3.0	1.53959130616
382	421	3.0	3.0	1.54028776857
385	540	3.0	3.0	1.54040804334
387	462	3.0	3.0	1.53756753673
387	541	3.0	3.0	1.53707961407
388	513	3.0	3.0	1.54404726612
388	524	3.0	3.0	1.54372719416
389	4537	3.0	3.0	1.54037851842
391	492	3.0	3.0	1.53967024392
392	429	3.0	3.0	1.53906923496
394	399	3.0	3.0	1.54029059921
394	486	3.0	3.0	1.54035034327
395	500	3.0	3.0	1.9532684045
397	446	3.0	3.0	1.54066785843
398	480	3.0	3.0	1.54072543303
399	434	3.0	3.0	1.5402057882
399	528	3.0	3.0	1.99842728664
400	453	3.0	3.0	1.95943767699
400	521	3.0	3.0	1.54133992357
402	489	3.0	3.0	1.54023558263
402	522	3.0	3.0	1.53971204451
405	4736	3.0	3.0	1.54273733344
406	445	3.0	3.0	1.53968289592
406	553	3.0	3.0	1.53970517632
409	457	3.0	3.0	1.53952897992
409	489	3.0	3.0	1.54061795718
412	3750	3.0	3.0	1.53990532501
415	431	3.0	3.0	1.54065471148
415	436	3.0	3.0	1.5405995359
416	429	3.0	3.0	1.53911777652
418	450	3.0	3.0	1.54081137067
418	526	3.0	3.0	1.54010611972
420	562	3.0	3.0	1.54056285169
421	437	3.0	3.0	1.54002816857
423	543	3.0	3.0	1.54162348192
424	425	3.0	3.0	1.53879641603
