Terminal Groups Stats

N terminal OH = 646

N precursors = 2204
Precursor histogram:
1, 0
2, 0
3, 1
4, 2
5, 3
6, 1998
7, 0
8, 0
9, 2
10, 2
11, 0
12, 0
13, 0
14, 0
15, 0
16, 0
17, 0
18, 0
19, 0
20, 0
21, 0
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
31, 0
32, 2
33, 2
34, 0
35, 0
36, 1
37, 1
38, 1
39, 0
40, 189

N terminal groups (methyl, vinyl, phenyl) = 2351
Terminal groups histogram:
1, 2351
