180	45	1	4	109.46	3.4674	31.632
181	46	1	4	19.079	100.7	41.775
182	46	3	0	19.079	100.7	43.675
183	46	3	0	19.079	102.15	44.189
184	46	1	4	19.079	102.15	46.089
185	47	1	4	30.163	13.397	46.491
186	47	3	0	30.163	13.397	48.391
187	47	3	0	30.163	14.847	48.905
188	47	1	4	30.163	14.847	50.805
189	48	1	4	125.92	60.295	0.62639
190	48	3	0	125.92	60.295	2.5264
191	48	3	0	125.92	61.745	3.0404
192	48	1	4	125.92	61.745	4.9404
193	49	1	4	6.3898	30.384	77.624
194	49	3	0	6.3898	30.384	79.524
195	49	3	0	6.3898	31.834	80.038
196	49	1	4	6.3898	31.834	81.938
197	50	1	4	95.971	120.48	116.96
198	50	3	0	95.971	120.48	118.86
199	50	3	0	95.971	121.93	119.37
200	50	1	4	95.971	121.93	121.27
201	51	1	4	73.514	129.63	115.32
202	51	3	0	73.514	129.63	117.22
203	51	3	0	73.514	131.08	117.73
204	51	1	4	73.514	131.08	119.63
205	52	1	4	93.126	70.928	5.0115
206	52	3	0	93.126	70.928	6.9115
207	52	3	0	93.126	72.378	7.4255
208	52	1	4	93.126	72.378	9.3255
209	53	1	4	33.223	86.732	69.77
210	53	3	0	33.223	86.732	71.67
211	53	3	0	33.223	88.182	72.184
212	53	1	4	33.223	88.182	74.084
213	54	1	4	73.458	135.3	68.015
214	54	3	0	73.458	135.3	69.915
215	54	3	0	73.458	136.75	70.429
216	54	1	4	73.458	136.75	72.329
217	55	1	4	43.973	41.173	82.002
218	55	3	0	43.973	41.173	83.902
219	55	3	0	43.973	42.623	84.416
220	55	1	4	43.973	42.623	86.316
221	56	1	4	148.6	53.146	25.296
222	56	3	0	148.6	53.146	27.196
223	56	3	0	148.6	54.596	27.71
224	56	1	4	148.6	54.596	29.61
225	57	1	4	78.961	62.655	61.914
226	57	3	0	78.961	62.655	63.814
227	57	3	0	78.961	64.105	64.328
228	57	1	4	78.961	64.105	66.228
229	58	1	4	11.855	67.499	13.144
230	58	3	0	11.855	67.499	15.044
231	58	3	0	11.855	68.949	15.558
232	58	1	4	11.855	68.949	17.458
233	59	1	4	47.608	134.55	86.328
234	59	3	0	47.608	134.55	88.228
235	59	3	0	47.608	136	88.742
236	59	1	4	47.608	136	90.642
237	60	1	4	1.1107	66.008	114.19
238	60	3	0	1.1107	66.008	116.09
239	60	3	0	1.1107	67.458	116.6
240	60	1	4	1.1107	67.458	118.5
241	61	1	4	90.034	26.835	24.618
242	61	3	0	90.034	26.835	26.518
243	61	3	0	90.034	28.285	27.032
244	61	1	4	90.034	28.285	28.932
245	62	1	4	57.664	35.925	65.242
246	62	3	0	57.664	35.925	67.142
247	62	3	0	57.664	37.375	67.656
248	62	1	4	57.664	37.375	69.556
249	63	1	4	45.257	110.99	41.193
250	63	3	0	45.257	110.99	43.093
251	63	3	0	45.257	112.44	43.607
252	63	1	4	45.257	112.44	45.507
253	64	1	4	131.86	20.629	118.41
254	64	3	0	131.86	20.629	120.31
255	64	3	0	131.86	22.079	120.83
256	64	1	4	131.86	22.079	122.73
257	65	1	4	85.666	9.7096	10.548
258	65	3	0	85.666	9.7096	12.448
259	65	3	0	85.666	11.16	12.962
260	65	1	4	85.666	11.16	14.862
261	66	1	4	79.168	57.943	90.303
262	66	3	0	79.168	57.943	92.203
263	66	3	0	79.168	59.393	92.717
264	66	1	4	79.168	59.393	94.617
265	67	1	4	53.346	36.765	21.106
266	67	3	0	53.346	36.765	23.006
267	67	3	0	53.346	38.215	23.52
268	67	1	4	53.346	38.215	25.42
269	68	1	4	19.388	106.1	77.162
270	68	3	0	19.388	106.1	79.062
271	68	3	0	19.388	107.55	79.576
272	68	1	4	19.388	107.55	81.476
273	69	1	4	4.8662	105.63	43.024
274	69	3	0	4.8662	105.63	44.924
275	69	3	0	4.8662	107.08	45.438
276	69	1	4	4.8662	107.08	47.338
277	70	1	4	82.137	123.28	70.542
278	70	3	0	82.137	123.28	72.442
279	70	3	0	82.137	124.73	72.956
280	70	1	4	82.137	124.73	74.856
281	71	1	4	7.3442	130.95	91.678
282	71	3	0	7.3442	130.95	93.578
283	71	3	0	7.3442	132.4	94.092
284	71	1	4	7.3442	132.4	95.992
285	72	1	4	47.219	116.92	24.868
286	72	3	0	47.219	116.92	26.768
287	72	3	0	47.219	118.37	27.282
288	72	1	4	47.219	118.37	29.182
289	73	1	4	7.0295	145.43	69.21
290	73	3	0	7.0295	145.43	71.11
291	73	3	0	7.0295	146.88	71.624
292	73	1	4	7.0295	146.88	73.524
293	74	1	4	124	24.266	54.025
294	74	3	0	124	24.266	55.925
295	74	3	0	124	25.716	56.439
296	74	1	4	124	25.716	58.339
297	75	1	4	28.414	1.9098	116.01
298	75	3	0	28.414	1.9098	117.91
299	75	3	0	28.414	3.3598	118.42
300	75	1	4	28.414	3.3598	120.32
301	76	1	4	69.049	16.399	49.853
302	76	3	0	69.049	16.399	51.753
303	76	3	0	69.049	17.849	52.267
304	76	1	4	69.049	17.849	54.167
305	77	1	4	21.259	95.843	133.56
306	77	3	0	21.259	95.843	135.46
307	77	3	0	21.259	97.293	135.98
308	77	1	4	21.259	97.293	137.88
309	78	1	4	67.862	22.682	24.123
310	78	3	0	67.862	22.682	26.023
311	78	3	0	67.862	24.132	26.537
312	78	1	4	67.862	24.132	28.437
313	79	1	4	31.368	25.621	11.972
314	79	3	0	31.368	25.621	13.872
315	79	3	0	31.368	27.071	14.386
316	79	1	4	31.368	27.071	16.286
317	80	1	4	90.748	25.436	96.352
318	80	3	0	90.748	25.436	98.252
319	80	3	0	90.748	26.886	98.766
320	80	1	4	90.748	26.886	100.67
321	81	1	4	97.302	8.4018	48.756
322	81	3	0	97.302	8.4018	50.656
323	81	3	0	97.302	9.8518	51.17
324	81	1	4	97.302	9.8518	53.07
325	82	1	4	61.037	129.74	65.271
326	82	3	0	61.037	129.74	67.171
327	82	3	0	61.037	131.19	67.685
328	82	1	4	61.037	131.19	69.585
329	83	1	4	25.208	46.675	101.66
330	83	3	0	25.208	46.675	103.56
331	83	3	0	25.208	48.125	104.07
332	83	1	4	25.208	48.125	105.97
333	84	1	4	61.25	67.791	53.225
334	84	3	0	61.25	67.791	55.125
335	84	3	0	61.25	69.241	55.639
336	84	1	4	61.25	69.241	57.539
337	85	1	4	119.12	87.31	13.3
338	85	3	0	119.12	87.31	15.2
339	85	3	0	119.12	88.76	15.714
340	85	1	4	119.12	88.76	17.614
341	86	1	4	79.06	8.4301	59.71
342	86	3	0	79.06	8.4301	61.61
343	86	3	0	79.06	9.8801	62.124
344	86	1	4	79.06	9.8801	64.024
345	87	1	4	49.908	44.105	137.35
346	87	3	0	49.908	44.105	139.25
347	87	3	0	49.908	45.555	139.77
348	87	1	4	49.908	45.555	141.67
349	88	1	4	129.09	76.861	128.71
350	88	3	0	129.09	76.861	130.61
351	88	3	0	129.09	78.311	131.13
352	88	1	4	129.09	78.311	133.03
353	89	1	4	32.751	147.23	110.41
354	89	3	0	32.751	147.23	112.31
355	89	3	0	32.751	148.68	112.82
356	89	1	4	32.751	148.68	114.72
357	90	1	4	138.22	49.368	106.7
358	90	3	0	138.22	49.368	108.6
359	90	3	0	138.22	50.818	109.12
360	90	1	4	138.22	50.818	111.02
361	91	1	4	115.5	79.127	73.387
362	91	3	0	115.5	79.127	75.287
363	91	3	0	115.5	80.577	75.801
364	91	1	4	115.5	80.577	77.701
365	92	1	4	144.62	37.41	10.846
366	92	3	0	144.62	37.41	12.746
367	92	3	0	144.62	38.86	13.26
368	92	1	4	144.62	38.86	15.16
369	93	1	4	126.49	127.13	24.948
370	93	3	0	126.49	127.13	26.848
371	93	3	0	126.49	128.58	27.362
372	93	1	4	126.49	128.58	29.262
373	94	1	4	120.4	110.47	6.7847
374	94	3	0	120.4	110.47	8.6847
375	94	3	0	120.4	111.92	9.1987
376	94	1	4	120.4	111.92	11.099
377	95	1	4	2.7553	142.06	64.092
378	95	3	0	2.7553	142.06	65.992
379	95	3	0	2.7553	143.51	66.506
380	95	1	4	2.7553	143.51	68.406
381	96	1	4	125.36	54.706	16.49
382	96	3	0	125.36	54.706	18.39
383	96	3	0	125.36	56.156	18.904
384	96	1	4	125.36	56.156	20.804
385	97	1	4	131.88	15.012	83.936
386	97	3	0	131.88	15.012	85.836
387	97	3	0	131.88	16.462	86.35
388	97	1	4	131.88	16.462	88.25
389	98	1	4	127.93	40.574	27.43
390	98	3	0	127.93	40.574	29.33
391	98	3	0	127.93	42.024	29.844
392	98	1	4	127.93	42.024	31.744
393	99	1	4	100.38	98.058	88.747
394	99	3	0	100.38	98.058	90.647
395	99	3	0	100.38	99.508	91.161
396	99	1	4	100.38	99.508	93.061
397	100	1	4	92.458	59.792	88.328
398	100	3	0	92.458	59.792	90.228
399	100	3	0	92.458	61.242	90.742
400	100	1	4	92.458	61.242	92.642
401	101	1	4	133.15	3.3441	23.438
402	101	3	0	133.15	3.3441	25.338
403	101	3	0	133.15	4.7941	25.852
404	101	1	4	133.15	4.7941	27.752
405	102	1	4	10.563	104.28	105.97
406	102	3	0	10.563	104.28	107.87
407	102	3	0	10.563	105.73	108.39
408	102	1	4	10.563	105.73	110.29
409	103	1	4	97.636	76.258	29.5
410	103	3	0	97.636	76.258	31.4
411	103	3	0	97.636	77.708	31.914
412	103	1	4	97.636	77.708	33.814
413	104	1	4	101.61	138.99	135.93
414	104	3	0	101.61	138.99	137.83
415	104	3	0	101.61	140.44	138.35
416	104	1	4	101.61	140.44	140.25
417	105	1	4	77.194	135.6	57.315
418	105	3	0	77.194	135.6	59.215
419	105	3	0	77.194	137.05	59.729
420	105	1	4	77.194	137.05	61.629
421	106	1	4	127.03	116.85	75.446
422	106	3	0	127.03	116.85	77.346
423	106	3	0	127.03	118.3	77.86
424	106	1	4	127.03	118.3	79.76
425	107	1	4	79.95	30.358	78.872
426	107	3	0	79.95	30.358	80.772
427	107	3	0	79.95	31.808	81.286
428	107	1	4	79.95	31.808	83.186
429	108	1	4	85.752	108.49	47.178
430	108	3	0	85.752	108.49	49.078
431	108	3	0	85.752	109.94	49.592
432	108	1	4	85.752	109.94	51.492
433	109	1	4	69.263	109.55	70.372
434	109	3	0	69.263	109.55	72.272
435	109	3	0	69.263	111	72.786
436	109	1	4	69.263	111	74.686
437	110	1	4	35.29	119.47	72.04
438	110	3	0	35.29	119.47	73.94
439	110	3	0	35.29	120.92	74.454
440	110	1	4	35.29	120.92	76.354
441	111	1	4	30.54	99.38	124.08
442	111	3	0	30.54	99.38	125.98
443	111	3	0	30.54	100.83	126.49
444	111	1	4	30.54	100.83	128.39
445	112	1	4	148.74	140.79	133.35
446	112	3	0	148.74	140.79	135.25
447	112	3	0	148.74	142.24	135.76
448	112	1	4	148.74	142.24	137.66
449	113	1	4	23.092	67.652	32.026
450	113	3	0	23.092	67.652	33.926
451	113	3	0	23.092	69.102	34.44
452	113	1	4	23.092	69.102	36.34
453	114	1	4	133.15	126.41	25.659
454	114	3	0	133.15	126.41	27.559
455	114	3	0	133.15	127.86	28.073
456	114	1	4	133.15	127.86	29.973
457	115	1	4	146.91	91.622	29.583
458	115	3	0	146.91	91.622	31.483
459	115	3	0	146.91	93.072	31.997
460	115	1	4	146.91	93.072	33.897
461	116	1	4	90.787	75.711	30.276
462	116	3	0	90.787	75.711	32.176
463	116	3	0	90.787	77.161	32.69
464	116	1	4	90.787	77.161	34.59
465	117	1	4	95.607	71.609	28.879
466	117	3	0	95.607	71.609	30.779
467	117	3	0	95.607	73.059	31.293
468	117	1	4	95.607	73.059	33.193
469	118	1	4	64.147	142.53	134.45
470	118	3	0	64.147	142.53	136.35
471	118	3	0	64.147	143.98	136.86
472	118	1	4	64.147	143.98	138.76
473	119	1	4	108.35	23.651	70.484
474	119	3	0	108.35	23.651	72.384
475	119	3	0	108.35	25.101	72.898
476	119	1	4	108.35	25.101	74.798
477	120	1	4	133.68	32.821	129.19
478	120	3	0	133.68	32.821	131.09
479	120	3	0	133.68	34.271	131.6
480	120	1	4	133.68	34.271	133.5
481	121	1	4	11.204	126.5	79.221
482	121	3	0	11.204	126.5	81.121
483	121	3	0	11.204	127.95	81.635
484	121	1	4	11.204	127.95	83.535
485	122	1	4	97.514	106.73	138.27
486	122	3	0	97.514	106.73	140.17
487	122	3	0	97.514	108.18	140.69
488	122	1	4	97.514	108.18	142.59
489	123	1	4	130.53	90.35	80.535
490	123	3	0	130.53	90.35	82.435
491	123	3	0	130.53	91.8	82.949
492	123	1	4	130.53	91.8	84.849
493	124	1	4	67.755	70.437	130.93
494	124	3	0	67.755	70.437	132.83
495	124	3	0	67.755	71.887	133.35
496	124	1	4	67.755	71.887	135.25
497	125	1	4	59.848	91.162	76.501
498	125	3	0	59.848	91.162	78.401
499	125	3	0	59.848	92.612	78.915
500	125	1	4	59.848	92.612	80.815
501	126	1	4	1.1913	71.047	80.536
502	126	3	0	1.1913	71.047	82.436
503	126	3	0	1.1913	72.497	82.95
504	126	1	4	1.1913	72.497	84.85
505	127	1	4	149.34	113.64	58.461
506	127	3	0	149.34	113.64	60.361
507	127	3	0	149.34	115.09	60.875
508	127	1	4	149.34	115.09	62.775
509	128	1	4	74.488	75.794	3.4578
510	128	3	0	74.488	75.794	5.3578
511	128	3	0	74.488	77.244	5.8718
512	128	1	4	74.488	77.244	7.7718
513	129	1	4	89.483	33.149	70.839
514	129	3	0	89.483	33.149	72.739
515	129	3	0	89.483	34.599	73.253
516	129	1	4	89.483	34.599	75.153
517	130	1	4	106.35	14.372	58.821
518	130	3	0	106.35	14.372	60.721
519	130	3	0	106.35	15.822	61.235
520	130	1	4	106.35	15.822	63.135
521	131	1	4	102.02	5.4772	66.912
522	131	3	0	102.02	5.4772	68.812
523	131	3	0	102.02	6.9272	69.326
524	131	1	4	102.02	6.9272	71.226
525	132	1	4	96.629	23.979	45.198
526	132	3	0	96.629	23.979	47.098
527	132	3	0	96.629	25.429	47.612
528	132	1	4	96.629	25.429	49.512
529	133	1	4	145.94	108.91	55.021
530	133	3	0	145.94	108.91	56.921
531	133	3	0	145.94	110.36	57.435
532	133	1	4	145.94	110.36	59.335
533	134	1	4	55.532	53.6	130.4
534	134	3	0	55.532	53.6	132.3
535	134	3	0	55.532	55.05	132.82
536	134	1	4	55.532	55.05	134.72
537	135	1	4	27.757	23.949	89.932
538	135	3	0	27.757	23.949	91.832
539	135	3	0	27.757	25.399	92.346
540	135	1	4	27.757	25.399	94.246
541	136	1	4	81.599	49.892	92.884
542	136	3	0	81.599	49.892	94.784
543	136	3	0	81.599	51.342	95.298
544	136	1	4	81.599	51.342	97.198
545	137	1	4	143.1	135.1	49.432
546	137	3	0	143.1	135.1	51.332
547	137	3	0	143.1	136.55	51.846
548	137	1	4	143.1	136.55	53.746
549	138	1	4	16.497	59.912	42.065
550	138	3	0	16.497	59.912	43.965
551	138	3	0	16.497	61.362	44.479
552	138	1	4	16.497	61.362	46.379
553	139	1	4	79.961	58.841	81.512
554	139	3	0	79.961	58.841	83.412
555	139	3	0	79.961	60.291	83.926
556	139	1	4	79.961	60.291	85.826
557	140	1	4	87.82	46.957	54.855
558	140	3	0	87.82	46.957	56.755
559	140	3	0	87.82	48.407	57.269
560	140	1	4	87.82	48.407	59.169
561	141	1	4	143.82	86.316	112.34
562	141	3	0	143.82	86.316	114.24
563	141	3	0	143.82	87.766	114.75
564	141	1	4	143.82	87.766	116.65
565	142	1	4	123.81	113.69	33.703
566	142	3	0	123.81	113.69	35.603
567	142	3	0	123.81	115.14	36.117
568	142	1	4	123.81	115.14	38.017
569	143	1	4	70.699	24.226	40.777
570	143	3	0	70.699	24.226	42.677
571	143	3	0	70.699	25.676	43.191
572	143	1	4	70.699	25.676	45.091
573	144	1	4	106.85	110.47	94.892
574	144	3	0	106.85	110.47	96.792
575	144	3	0	106.85	111.92	97.306
576	144	1	4	106.85	111.92	99.206
577	145	1	4	92.831	49.233	97.105
578	145	3	0	92.831	49.233	99.005
579	145	3	0	92.831	50.683	99.519
580	145	1	4	92.831	50.683	101.42
581	146	1	4	76.007	132.09	98.437
582	146	3	0	76.007	132.09	100.34
583	146	3	0	76.007	133.54	100.85
584	146	1	4	76.007	133.54	102.75
585	147	1	4	145.38	52.887	139.79
586	147	3	0	145.38	52.887	141.69
587	147	3	0	145.38	54.337	142.21
588	147	1	4	145.38	54.337	144.11
589	148	1	4	11.362	55.912	123.38
590	148	3	0	11.362	55.912	125.28
591	148	3	0	11.362	57.362	125.79
592	148	1	4	11.362	57.362	127.69
593	149	1	4	121.15	125.26	58.105
594	149	3	0	121.15	125.26	60.005
595	149	3	0	121.15	126.71	60.519
596	149	1	4	121.15	126.71	62.419
597	150	1	4	32.089	105.48	43.87
598	150	3	0	32.089	105.48	45.77
599	150	3	0	32.089	106.93	46.284
600	150	1	4	32.089	106.93	48.184
601	151	1	4	34.019	107.63	18.559
602	151	3	0	34.019	107.63	20.459
603	151	3	0	34.019	109.08	20.973
604	151	1	4	34.019	109.08	22.873
605	152	1	4	62.704	76.709	78.202
606	152	3	0	62.704	76.709	80.102
607	152	3	0	62.704	78.159	80.616
608	152	1	4	62.704	78.159	82.516
609	153	1	4	35.55	122.67	121.93
610	153	3	0	35.55	122.67	123.83
611	153	3	0	35.55	124.12	124.34
612	153	1	4	35.55	124.12	126.24
613	154	1	4	58.452	52.381	56.563
614	154	3	0	58.452	52.381	58.463
615	154	3	0	58.452	53.831	58.977
616	154	1	4	58.452	53.831	60.877
617	155	1	4	35.971	120.74	23.687
618	155	3	0	35.971	120.74	25.587
619	155	3	0	35.971	122.19	26.101
620	155	1	4	35.971	122.19	28.001
621	156	1	4	141.75	99.315	19.729
622	156	3	0	141.75	99.315	21.629
623	156	3	0	141.75	100.77	22.143
624	156	1	4	141.75	100.77	24.043
625	157	1	4	35.576	19.478	75.285
626	157	3	0	35.576	19.478	77.185
627	157	3	0	35.576	20.928	77.699
628	157	1	4	35.576	20.928	79.599
629	158	1	4	103.78	6.1365	75.007
630	158	3	0	103.78	6.1365	76.907
631	158	3	0	103.78	7.5865	77.421
632	158	1	4	103.78	7.5865	79.321
633	159	1	4	45.086	87.661	106.16
634	159	3	0	45.086	87.661	108.06
635	159	3	0	45.086	89.111	108.57
636	159	1	4	45.086	89.111	110.47
637	160	1	4	0.0042714	98.291	43.57
638	160	3	0	0.0042714	98.291	45.47
639	160	3	0	0.0042714	99.741	45.984
640	160	1	4	0.0042714	99.741	47.884
641	161	1	4	82.636	12.898	130.75
642	161	3	0	82.636	12.898	132.65
643	161	3	0	82.636	14.348	133.17
644	161	1	4	82.636	14.348	135.07
645	162	1	4	140.63	77.914	97.129
646	162	3	0	140.63	77.914	99.029
647	162	3	0	140.63	79.364	99.543
648	162	1	4	140.63	79.364	101.44
649	163	1	4	107.32	125.51	81.646
650	163	3	0	107.32	125.51	83.546
651	163	3	0	107.32	126.96	84.06
652	163	1	4	107.32	126.96	85.96
653	164	1	4	67.797	7.2436	95.867
654	164	3	0	67.797	7.2436	97.767
655	164	3	0	67.797	8.6936	98.281
656	164	1	4	67.797	8.6936	100.18
657	165	1	4	33.778	26.52	2.9683
658	165	3	0	33.778	26.52	4.8683
659	165	3	0	33.778	27.97	5.3823
660	165	1	4	33.778	27.97	7.2823
661	166	1	4	144.33	41.517	90.491
662	166	3	0	144.33	41.517	92.391
663	166	3	0	144.33	42.967	92.905
664	166	1	4	144.33	42.967	94.805
665	167	1	4	137.95	31.947	107.21
666	167	3	0	137.95	31.947	109.11
667	167	3	0	137.95	33.397	109.63
668	167	1	4	137.95	33.397	111.53
669	168	1	4	93.713	108.63	59.242
670	168	3	0	93.713	108.63	61.142
671	168	3	0	93.713	110.08	61.656
672	168	1	4	93.713	110.08	63.556
673	169	1	4	124.15	131.7	58.937
674	169	3	0	124.15	131.7	60.837
675	169	3	0	124.15	133.15	61.351
676	169	1	4	124.15	133.15	63.251
677	170	1	4	96.735	44.011	101.66
678	170	3	0	96.735	44.011	103.56
679	170	3	0	96.735	45.461	104.07
680	170	1	4	96.735	45.461	105.97
681	171	1	4	107.73	64.492	50.912
682	171	3	0	107.73	64.492	52.812
683	171	3	0	107.73	65.942	53.326
684	171	1	4	107.73	65.942	55.226
685	172	1	4	83.85	112.56	130.22
686	172	3	0	83.85	112.56	132.12
687	172	3	0	83.85	114.01	132.64
688	172	1	4	83.85	114.01	134.54
689	173	1	4	67.134	37.049	137.56
690	173	3	0	67.134	37.049	139.46
691	173	3	0	67.134	38.499	139.97
692	173	1	4	67.134	38.499	141.87
693	174	1	4	106.13	131.59	28.834
694	174	3	0	106.13	131.59	30.734
695	174	3	0	106.13	133.04	31.248
