Terminal Groups Stats

N terminal OH = 649

N precursors = 2290
Precursor histogram:
1, 0
2, 0
3, 1
4, 1
5, 3
6, 1997
7, 1
8, 0
9, 0
10, 0
11, 0
12, 0
13, 0
14, 0
15, 0
16, 0
17, 0
18, 0
19, 0
20, 0
21, 0
22, 0
23, 0
24, 0
25, 0
26, 0
27, 0
28, 0
29, 0
30, 0
31, 0
32, 0
33, 0
34, 0
35, 1
36, 0
37, 1
38, 0
39, 0
40, 285

N terminal groups (methyl, vinyl, phenyl) = 2494
Terminal groups histogram:
1, 2494
